10 2.849589585060711
20 2.5557281239952885
30 3.598091265998083
40 4.381127042130997
50 3.9200661029955097
60 3.850559837488811
70 4.205568641007786
80 3.4581414603759497
90 4.708865234198498
100 4.844737029855524
110 4.499833823055368
120 4.02776760459981
130 4.005619398096463
140 4.016258946579107
150 3.3715024701431933
160 2.843523372972543
170 3.6603084491938556
180 2.7654093754832876
190 2.691754437381844
200 4.5572187432124585
210 4.99214301442926
220 5.4728865064914505
230 4.055503776194381
240 4.178193223962809
250 3.5187400916361535
260 3.7347494457644754
270 5.121482090342216
280 4.963445697406284
290 4.573207611017855
300 4.653562618392634
310 4.0181946777208735
320 4.105279152669771
330 3.36174121534093
340 3.548716915770347
350 3.301747381256503
360 2.9547621525522305
370 3.4346138522716587
380 3.368425000549438
390 3.1836776385082914
400 2.8366556800792195
410 4.141960523850873
420 5.160027476097431
430 5.325655171657654
440 4.45520678334243
450 4.60265611227824
460 3.9751766697252546
470 4.467055390695216
480 3.4606832348088754
490 3.254813880919946
500 8.263179747086683
510 9.390657305793448
520 7.533690708071964
530 6.664379799726254
540 7.0326408026028036
550 4.787303422548953
560 5.710265370939012
570 5.011962553482809
580 4.489405896700186
590 4.302598742707301
600 3.860621238432839
610 4.014795674271596
620 3.458722501036523
630 3.769422908938279
640 3.166863546677849
650 3.3356872826191166
660 3.016339357786307
670 3.320085873151594
680 3.111556506940267
690 2.991736808729552
700 3.6042580106610025
710 11.964471530106703
720 11.040429847613996
730 8.678415854103521
740 7.964679028273231
750 6.953034578997728
760 11.258096986345734
770 13.594724684547566
780 9.669071195612648
790 10.380487837285571
800 7.570231299119188
810 7.93855303038639
820 7.208578456388395
830 6.339934992729327
840 6.357218411383094
850 5.7665231172672815
860 4.950451315856385
870 4.454112056834072
880 4.569664589087646
890 10.106396900523722
900 9.071053714618193
910 8.751042967425683
920 7.593013045879913
930 7.832950489179219
940 7.3149811644728375
950 8.195458448620677
960 6.293165083918585
970 6.09163443227683
980 5.860267336453988
990 5.121669960092795
1e3 5.467038677281885
1010 4.8943665996861245
1020 4.309512911060244
1030 3.951074667148474
1040 4.515055914513224
1050 3.926140852286406
1060 3.44582761843287
1070 3.6705150557878232
1080 3.5166798802668864
1090 3.3928950200056835
1100 2.726169074545986
1110 3.0757499947665456
1120 3.0213741903579288
1130 4.880361208662953
1140 4.873957971832685
1150 3.835475989260521
1160 3.9854962185720897
1170 3.7188251115720807
1180 3.6541582282235643
1190 3.351515734429782
1200 3.471431111251432
1210 3.504906518653394
1220 3.3081675579581744
1230 2.8535720997778635
1240 2.7898746770604093
1250 3.2191278628047146
1260 3.463361505787208
1270 3.0926484337506097
1280 2.5460768486294296
1290 2.7221119989552762
1300 2.5712552024599025
1310 2.6112887528949313
1320 2.610299708078515
1330 2.459979039374941
1340 2.641960834472734
1350 2.412243510395923
1360 2.7571390869608154
1370 2.5197256252706257
1380 2.8641950760030537
1390 2.9003289694372247
1400 2.6024157260620933
1410 2.60406622437976
1420 2.40230022913753
1430 2.406723334126998
1440 2.7615349310777604
