10 3.0035337805386586
20 3.0345548145995735
30 2.9223517120300344
40 2.7661347045395472
50 2.809461116194857
60 3.0297162300492193
70 2.9708072559196332
80 2.680611555736695
90 2.983215776072671
100 2.7955430460553083
110 2.5809326588523755
120 2.5035580598873444
130 2.8347377497696367
140 2.6893451655052356
150 2.5507353123003855
160 3.544041084324385
170 4.604744714442976
180 4.246014367089894
190 3.8580492274780287
200 3.8853827241729473
210 3.0083931954812164
220 3.3045624470862833
230 3.0175485155972566
240 2.72995136267795
250 3.214625582602556
260 3.0946545188574555
270 2.843630894246385
280 2.66944742618854
290 3.0543235349653943
300 3.131753478731863
310 3.0339438934957723
320 3.779807098825455
330 3.2524232000574917
340 2.890660609990964
350 3.2864440115505467
360 3.0299305457784147
370 2.578922316611352
380 3.5928621868439223
390 3.1678263633868897
400 3.536289697081115
410 3.5172107607774885
420 3.3193577850407405
430 2.924027869290296
440 3.0184942830075694
450 3.251483776731769
460 3.1766390070818877
470 2.568362030766357
480 2.873804388031719
490 2.8290516438894624
500 2.6393725821611596
510 2.680582624139381
520 2.948170512385764
530 2.672848875939218
540 2.6862802981206344
550 3.7292137003645123
560 3.384014003035466
570 2.686857960994405
580 2.8148200768717144
590 2.677389743903726
600 3.1784814123253677
610 2.842431451134219
620 2.7962542918555657
630 2.3250264524826747
640 2.5948261156865287
650 2.8007962674993694
660 2.883436878519879
670 2.9188162551433265
680 2.7731891680367093
690 3.0782098111393332
700 2.792657166412248
710 2.720564927580362
720 2.731223881638756
730 2.976238888305298
740 2.810178642060961
750 2.5606608630533314
760 2.709322762421697
770 2.8585667074508674
780 2.7263438658834365
790 3.0141616095608055
800 2.7140113580790497
810 2.750046180399683
820 2.345595642523907
830 2.6673161824443405
840 2.6526594727629806
850 3.0214828551056825
860 2.947730598447031
870 4.819057513771032
880 4.175382387708931
890 4.182457485398031
900 3.1468966159485223
910 3.4871292554405984
920 4.0546480661322954
930 3.253766003121144
940 3.7718509934059115
950 3.3520294754626234
960 3.9468183036128943
970 4.0869732391636004
980 4.477564510252597
990 3.477228591674607
1e3 3.24790150726378
1010 3.3399166146161043
1020 3.195704675776777
1030 3.282240205835183
1040 3.291294619433289
1050 2.9726776456586963
1060 3.216259537739288
1070 2.5391554913208076
1080 2.8844050302059943
1090 2.7948432079375674
1100 2.7271204290578304
1110 2.760569492842521
1120 3.637817323293965
1130 3.8210389418693746
1140 3.472358322772753
1150 3.1901823218840137
1160 3.2167106596986503
1170 3.214206305353107
1180 3.252931373482545
1190 2.621586722417226
1200 3.362027355079522
1210 3.0873257223228783
1220 3.370472961943102
1230 2.8247417735467737
1240 2.9944890442433527
1250 2.7844676339405647
1260 3.337604593377914
1270 3.753566836401858
1280 3.4060904419637956
1290 3.6185891928096123
1300 3.0652538872365307
1310 3.4230797832888302
1320 3.441683270335366
1330 2.8179234238799062
1340 2.661062968806815
1350 3.214856619622482
1360 3.07289143228505
1370 5.155920376954039
1380 5.605362801454833
1390 4.784088552289528
1400 4.291437384491814
1410 4.618320925067613
1420 4.2050818294722285
1430 3.9322462729464096
1440 4.425514693044858
